Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Reilience,Persistence
Fishing,pH Changes,Mangrove,NO,,,,
Fishing,Salinity Regime,Demersal Elasmo,NO,,,,
Fishing,Salinity Regime,Pelagic Elasmo,NO,,,,
Fishing,Salinity Regime,Deep Sea Elasmo,NO,,,,
Fishing,Salinity Regime, Reptiles,NO,,,,
Fishing,Salinity Regime,Cephalopods,NO,,,,
Fishing,Salinity Regime,Deep Sea Fish,NO,,,,
Fishing,Salinity Regime,Demersal Fish,NO,,,,
Fishing,Salinity Regime,Pelagic Fish,NO,,,,
Fishing,Salinity Regime,Seabirds,NO,,,,
Fishing,Salinity Regime,Marine Mammals,NO,,,,
Fishing,Salinity Regime,Oceanic Pelagic,NO,,,,
Fishing,Salinity Regime,Shelf Pelagic,NO,,,,
Fishing,Salinity Regime,Coastal Pelagic,NO,,,,
Fishing,Salinity Regime,Deep Sea Sediment,NO,,,,
Fishing,Salinity Regime,Deep Sea Rock & Reef,NO,,,,
Fishing,Salinity Regime,Slope Sediment,NO,,,,
Fishing,Salinity Regime,Slope Rock & Reef,NO,,,,
Fishing,Salinity Regime,Shelf Sediment,NO,,,,
Fishing,Salinity Regime,Shelf Rock & Reef,NO,,,,
Fishing,Salinity Regime,Shallow Sediment,NO,,,,
Fishing,Salinity Regime,Shallow Rock & Reef,NO,,,,
Fishing,Salinity Regime,Littoral Sediment,NO,,,,
Fishing,Salinity Regime,Littoral Rock & Reef,NO,,,,
Fishing,Salinity Regime,Saltmarsh,NO,,,,
Fishing,Salinity Regime,Mangrove,NO,,,,
Fishing,Sealing,Demersal Elasmo,NO,,,,
Fishing,Sealing,Pelagic Elasmo,NO,,,,
Fishing,Sealing,Deep Sea Elasmo,NO,,,,
Fishing,Sealing, Reptiles,NO,,,,
Fishing,Sealing,Cephalopods,NO,,,,
Fishing,Sealing,Deep Sea Fish,NO,,,,
Fishing,Sealing,Pelagic Fish,NO,,,,
Fishing,Sealing,Demersal Fish,NO,,,,
Fishing,Sealing,Seabirds,NO,,,,
Fishing,Sealing,Marine Mammals,NO,,,,
Fishing,Sealing,Oceanic Pelagic,NO,,,,
Fishing,Sealing,Shelf Pelagic,NO,,,,
Fishing,Sealing,Coastal Pelagic,NO,,,,
Fishing,Sealing,Deep Sea Sediment,NO,,,,
Fishing,Sealing,Deep Sea Rock & Reef,NO,,,,
Fishing,Sealing,Slope Sediment,NO,,,,
Fishing,Sealing,Slope Rock & Reef,NO,,,,
Fishing,Sealing,Shelf Sediment,NO,,,,
Fishing,Sealing,Shelf Rock & Reef,NO,,,,
Fishing,Sealing,Shallow Sediment,NO,,,,
Fishing,Sealing,Shallow Rock & Reef,NO,,,,
Fishing,Sealing,Littoral Sediment,NO,,,,
Fishing,Sealing,Littoral Rock & Reef,NO,,,,
Fishing,Sealing,Saltmarsh,NO,,,,
Fishing,Sealing,Mangrove,NO,,,,
Fishing,Siltation/Smothering,Demersal Elasmo,NO,,,,
Fishing,Siltation/Smothering,Pelagic Elasmo,NO,,,,
Fishing,Siltation/Smothering,Deep Sea Elasmo,NO,,,,
Fishing,Siltation/Smothering, Reptiles,NO,,,,
Fishing,Siltation/Smothering,Cephalopods,NO,,,,
Fishing,Siltation/Smothering,Deep Sea Fish,NO,,,,
Fishing,Siltation/Smothering,Pelagic Fish,NO,,,,
Fishing,Siltation/Smothering,Demersal Fish,NO,,,,
Fishing,Siltation/Smothering,Seabirds,NO,,,,
Fishing,Siltation/Smothering,Marine Mammals,NO,,,,
Fishing,Siltation/Smothering,Oceanic Pelagic,NO,,,,
Fishing,Siltation/Smothering,Shelf Pelagic,NO,,,,
Fishing,Siltation/Smothering,Coastal Pelagic,NO,,,,
Fishing,Siltation/Smothering,Deep Sea Sediment,NO,,,,
Fishing,Siltation/Smothering,Deep Sea Rock & Reef,NO,,,,
Fishing,Siltation/Smothering,Slope Sediment,NO,,,,
Fishing,Siltation/Smothering,Slope Rock & Reef,NO,,,,
Fishing,Siltation/Smothering,Shelf Sediment,NO,,,,
Fishing,Siltation/Smothering,Shelf Rock & Reef,NO,,,,
Fishing,Siltation/Smothering,Shallow Sediment,NO,,,,
Fishing,Siltation/Smothering,Shallow Rock & Reef,NO,,,,
Fishing,Siltation/Smothering,Littoral Sediment,NO,,,,
Fishing,Siltation/Smothering,Littoral Rock & Reef,NO,,,,
Fishing,Siltation/Smothering,Saltmarsh,NO,,,,
Fishing,Siltation/Smothering,Mangrove,NO,,,,
Fishing,Species Extraction,Demersal Elasmo,W,C,C,,
Fishing,Species Extraction,Pelagic Elasmo,W,P,C,,
Fishing,Species Extraction,Deep Sea Elasmo,NO,,,,
Fishing,Species Extraction,Cephalopods,L,C,C,,
Fishing,Species Extraction,Deep Sea Fish,S,O,C,,
Fishing,Species Extraction,Demersal Fish,W,P,C,,
Fishing,Species Extraction,Pelagic Fish,W,P,C,,
Fishing,Species Extraction, Reptiles,NO,,,,
Fishing,Species Extraction,Seabirds,NO,,,,
Fishing,Species Extraction,Marine Mammals,NO,,,,
Fishing,Species Extraction,Oceanic Pelagic,W,P,C,,
Fishing,Species Extraction,Shelf Pelagic,L,P,C,,
Fishing,Species Extraction,Coastal Pelagic,S,C,L,,
Fishing,Species Extraction,Deep Sea Sediment,L,P,C,,
Fishing,Species Extraction,Deep Sea Rock & Reef,L,P,C,,
Fishing,Species Extraction,Slope Sediment,L,P,C,,
Fishing,Species Extraction,Slope Rock & Reef,L,P,C,,
Fishing,Species Extraction,Shelf Sediment,L,P,C,,
Fishing,Species Extraction,Shelf Rock & Reef,S,P,C,,
Fishing,Species Extraction,Shallow Sediment,NO,,,,
Fishing,Species Extraction,Shallow Rock & Reef,S,P,C,,
Fishing,Species Extraction,Littoral Sediment,NO,,,,
Fishing,Species Extraction,Littoral Rock & Reef,S,P,C,,
Fishing,Species Extraction,Saltmarsh,NO,,,,
Fishing,Species Extraction,Mangrove,NO,,,,
Fishing,Thermal Regime,Demersal Elasmo,NO,,,,
Fishing,Thermal Regime,Pelagic Elasmo,NO,,,,
Fishing,Thermal Regime,Deep Sea Elasmo,NO,,,,
Fishing,Thermal Regime, Reptiles,NO,,,,
Fishing,Thermal Regime,Cephalopods,NO,,,,
Fishing,Thermal Regime,Deep Sea Fish,NO,,,,
Fishing,Thermal Regime,Demersal Fish,NO,,,,
Fishing,Thermal Regime,Pelagic Fish,NO,,,,
Fishing,Thermal Regime,Seabirds,NO,,,,
Fishing,Thermal Regime,Marine Mammals,NO,,,,
Fishing,Thermal Regime,Oceanic Pelagic,NO,,,,
Fishing,Thermal Regime,Shelf Pelagic,NO,,,,
Fishing,Thermal Regime,Coastal Pelagic,NO,,,,
Fishing,Thermal Regime,Deep Sea Sediment,NO,,,,
Fishing,Thermal Regime,Deep Sea Rock & Reef,NO,,,,
Fishing,Thermal Regime,Slope Sediment,NO,,,,
Fishing,Thermal Regime,Slope Rock & Reef,NO,,,,
Fishing,Thermal Regime,Shelf Sediment,NO,,,,
Fishing,Thermal Regime,Shelf Rock & Reef,NO,,,,
Fishing,Thermal Regime,Shallow Sediment,NO,,,,
Fishing,Thermal Regime,Shallow Rock & Reef,NO,,,,
Fishing,Thermal Regime,Littoral Sediment,NO,,,,
Fishing,Thermal Regime,Littoral Rock & Reef,NO,,,,
Fishing,Thermal Regime,Saltmarsh,NO,,,,
Fishing,Thermal Regime,Mangrove,NO,,,,
Fishing,Wave Exposure,Demersal Elasmo,NO,,,,
Fishing,Wave Exposure,Pelagic Elasmo,NO,,,,
Fishing,Wave Exposure,Deep Sea Elasmo,NO,,,,
Fishing,Wave Exposure, Reptiles,NO,,,,
Fishing,Wave Exposure,Cephalopods,NO,,,,
Fishing,Wave Exposure,Deep Sea Fish,NO,,,,
Fishing,Wave Exposure,Demersal Fish,NO,,,,
Fishing,Wave Exposure,Pelagic Fish,NO,,,,
Fishing,Wave Exposure,Seabirds,NO,,,,
Fishing,Wave Exposure,Marine Mammals,NO,,,,
Fishing,Wave Exposure,Oceanic Pelagic,NO,,,,
Fishing,Wave Exposure,Shelf Pelagic,NO,,,,
Fishing,Wave Exposure,Coastal Pelagic,NO,,,,
Fishing,Wave Exposure,Deep Sea Sediment,NO,,,,
Fishing,Wave Exposure,Deep Sea Rock & Reef,NO,,,,
Fishing,Wave Exposure,Slope Sediment,NO,,,,
Fishing,Wave Exposure,Slope Rock & Reef,NO,,,,
Fishing,Wave Exposure,Shelf Sediment,NO,,,,
Fishing,Wave Exposure,Shelf Rock & Reef,NO,,,,
Fishing,Wave Exposure,Shallow Sediment,NO,,,,
Fishing,Wave Exposure,Shallow Rock & Reef,NO,,,,
Fishing,Wave Exposure,Littoral Sediment,NO,,,,
Fishing,Wave Exposure,Littoral Rock & Reef,NO,,,,
Fishing,Wave Exposure,Saltmarsh,NO,,,,
Fishing,Wave Exposure,Mangrove,NO,,,,
Harvesting/Collecting,Abrasion,Littoral Sediment,NO,,,,
Harvesting/Collecting,Abrasion,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Abrasion,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Abrasion,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Abrasion,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Abrasion, Reptiles,NO,,,,
Harvesting/Collecting,Abrasion,Cephalopods,NO,,,,
Harvesting/Collecting,Abrasion,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Abrasion,Demersal Fish,NO,,,,
Harvesting/Collecting,Abrasion,Pelagic Fish,NO,,,,
Harvesting/Collecting,Abrasion,Seabirds,NO,,,,
Harvesting/Collecting,Abrasion,Marine Mammals,NO,,,,
Harvesting/Collecting,Abrasion,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Abrasion,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Abrasion,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Abrasion,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Abrasion,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Abrasion,Slope Sediment,NO,,,,
Harvesting/Collecting,Abrasion,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Abrasion,Shelf Sediment,NO,,,,
Harvesting/Collecting,Abrasion,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Abrasion,Shallow Sediment,NO,,,,
Harvesting/Collecting,Abrasion,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Abrasion,Saltmarsh,NO,,,,
Harvesting/Collecting,Abrasion,Mangrove,NO,,,,
Harvesting/Collecting,Barriers,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Barriers,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Barriers,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Barriers, Reptiles,NO,,,,
Harvesting/Collecting,Barriers,Cephalopods,NO,,,,
Harvesting/Collecting,Barriers,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Barriers,Demersal Fish,NO,,,,
Harvesting/Collecting,Barriers,Pelagic Fish,NO,,,,
Harvesting/Collecting,Barriers,Seabirds,NO,,,,
Harvesting/Collecting,Barriers,Marine Mammals,NO,,,,
Harvesting/Collecting,Barriers,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Barriers,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Barriers,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Barriers,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Barriers,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Barriers,Slope Sediment,NO,,,,
Harvesting/Collecting,Barriers,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Barriers,Shelf Sediment,NO,,,,
Harvesting/Collecting,Barriers,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Barriers,Shallow Sediment,NO,,,,
Harvesting/Collecting,Barriers,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Barriers,Littoral Sediment,NO,,,,
Harvesting/Collecting,Barriers,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Barriers,Saltmarsh,NO,,,,
Harvesting/Collecting,Barriers,Mangrove,NO,,,,
Harvesting/Collecting,Bycatch,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Bycatch,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Bycatch,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Bycatch, Reptiles,NO,,,,
Harvesting/Collecting,Bycatch,Cephalopods,NO,,,,
Harvesting/Collecting,Bycatch,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Bycatch,Demersal Fish,NO,,,,
Harvesting/Collecting,Bycatch,Pelagic Fish,S,O,L,,
Harvesting/Collecting,Bycatch,Seabirds,NO,,,,
Harvesting/Collecting,Bycatch,Marine Mammals,NO,,,,
Harvesting/Collecting,Bycatch,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Bycatch,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Bycatch,Coastal Pelagic,S,O,L,,
Harvesting/Collecting,Bycatch,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Bycatch,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Bycatch,Slope Sediment,NO,,,,
Harvesting/Collecting,Bycatch,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Bycatch,Shelf Sediment,NO,,,,
Harvesting/Collecting,Bycatch,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Bycatch,Shallow Sediment,NO,,,,
Harvesting/Collecting,Bycatch,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Bycatch,Littoral Sediment,NO,,,,
Harvesting/Collecting,Bycatch,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Bycatch,Saltmarsh,NO,,,,
Harvesting/Collecting,Bycatch,Mangrove,NO,,,,
Harvesting/Collecting,Contaminants,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Contaminants,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Contaminants,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Contaminants, Reptiles,NO,,,,
Harvesting/Collecting,Contaminants,Cephalopods,NO,,,,
Harvesting/Collecting,Contaminants,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Contaminants,Demersal Fish,NO,,,,
Harvesting/Collecting,Contaminants,Pelagic Fish,NO,,,,
Harvesting/Collecting,Contaminants,Seabirds,NO,,,,
Harvesting/Collecting,Contaminants,Marine Mammals,NO,,,,
Harvesting/Collecting,Contaminants,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Contaminants,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Contaminants,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Contaminants,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Contaminants,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Contaminants,Slope Sediment,NO,,,,
Harvesting/Collecting,Contaminants,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Contaminants,Shelf Sediment,NO,,,,
Harvesting/Collecting,Contaminants,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Contaminants,Shallow Sediment,NO,,,,
Harvesting/Collecting,Contaminants,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Contaminants,Littoral Sediment,NO,,,,
Harvesting/Collecting,Contaminants,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Contaminants,Saltmarsh,NO,,,,
Harvesting/Collecting,Contaminants,Mangrove,NO,,,,
Harvesting/Collecting,Current Changes,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Current Changes,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Current Changes,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Current Changes, Reptiles,NO,,,,
Harvesting/Collecting,Current Changes,Cephalopods,NO,,,,
Harvesting/Collecting,Current Changes,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Current Changes,Demersal Fish,NO,,,,
Harvesting/Collecting,Current Changes,Pelagic Fish,NO,,,,
Harvesting/Collecting,Current Changes,Seabirds,NO,,,,
Harvesting/Collecting,Current Changes,Marine Mammals,NO,,,,
Harvesting/Collecting,Current Changes,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Current Changes,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Current Changes,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Current Changes,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Current Changes,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Current Changes,Slope Sediment,NO,,,,
Harvesting/Collecting,Current Changes,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Current Changes,Shelf Sediment,NO,,,,
Harvesting/Collecting,Current Changes,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Current Changes,Shallow Sediment,NO,,,,
Harvesting/Collecting,Current Changes,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Current Changes,Littoral Sediment,NO,,,,
Harvesting/Collecting,Current Changes,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Current Changes,Saltmarsh,NO,,,,
Harvesting/Collecting,Current Changes,Mangrove,NO,,,,
Harvesting/Collecting,EMF,Demersal Elasmo,NO,,,,
Harvesting/Collecting,EMF,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,EMF,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,EMF, Reptiles,NO,,,,
Harvesting/Collecting,EMF,Cephalopods,NO,,,,
Harvesting/Collecting,EMF,Deep Sea Fish,NO,,,,
Harvesting/Collecting,EMF,Demersal Fish,NO,,,,
Harvesting/Collecting,EMF,Pelagic Fish,NO,,,,
Harvesting/Collecting,EMF,Seabirds,NO,,,,
Harvesting/Collecting,EMF,Marine Mammals,NO,,,,
Harvesting/Collecting,EMF,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,EMF,Shelf Pelagic,NO,,,,
Harvesting/Collecting,EMF,Coastal Pelagic,NO,,,,
Harvesting/Collecting,EMF,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,EMF,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,EMF,Slope Sediment,NO,,,,
Harvesting/Collecting,EMF,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,EMF,Shelf Sediment,NO,,,,
Harvesting/Collecting,EMF,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,EMF,Shallow Sediment,NO,,,,
Harvesting/Collecting,EMF,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,EMF,Littoral Sediment,NO,,,,
Harvesting/Collecting,EMF,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,EMF,Saltmarsh,NO,,,,
Harvesting/Collecting,EMF,Mangrove,NO,,,,
Harvesting/Collecting,Incidental Loss,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Incidental Loss,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Incidental Loss,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Incidental Loss, Reptiles,NO,,,,
Harvesting/Collecting,Incidental Loss,Cephalopods,NO,,,,
Harvesting/Collecting,Incidental Loss,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Incidental Loss,Demersal Fish,NO,,,,
Harvesting/Collecting,Incidental Loss,Pelagic Fish,NO,,,,
Harvesting/Collecting,Incidental Loss,Seabirds,NO,,,,
Harvesting/Collecting,Incidental Loss,Marine Mammals,NO,,,,
Harvesting/Collecting,Incidental Loss,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Incidental Loss,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Incidental Loss,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Incidental Loss,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Incidental Loss,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Incidental Loss,Slope Sediment,NO,,,,
Harvesting/Collecting,Incidental Loss,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Incidental Loss,Shelf Sediment,NO,,,,
Harvesting/Collecting,Incidental Loss,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Incidental Loss,Shallow Sediment,NO,,,,
Harvesting/Collecting,Incidental Loss,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Incidental Loss,Littoral Sediment,NO,,,,
Harvesting/Collecting,Incidental Loss,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Incidental Loss,Saltmarsh,NO,,,,
Harvesting/Collecting,Incidental Loss,Mangrove,NO,,,,
Harvesting/Collecting,Invasive Species,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Invasive Species,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Invasive Species,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Invasive Species, Reptiles,NO,,,,
Harvesting/Collecting,Invasive Species,Cephalopods,NO,,,,
Harvesting/Collecting,Invasive Species,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Invasive Species,Demersal Fish,NO,,,,
Harvesting/Collecting,Invasive Species,Pelagic Fish,NO,,,,
Harvesting/Collecting,Invasive Species,Seabirds,NO,,,,
Harvesting/Collecting,Invasive Species,Marine Mammals,NO,,,,
Harvesting/Collecting,Invasive Species,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Invasive Species,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Invasive Species,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Invasive Species,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Invasive Species,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Invasive Species,Slope Sediment,NO,,,,
Harvesting/Collecting,Invasive Species,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Invasive Species,Shelf Sediment,NO,,,,
Harvesting/Collecting,Invasive Species,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Invasive Species,Shallow Sediment,NO,,,,
Harvesting/Collecting,Invasive Species,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Invasive Species,Littoral Sediment,NO,,,,
Harvesting/Collecting,Invasive Species,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Invasive Species,Saltmarsh,NO,,,,
Harvesting/Collecting,Invasive Species,Mangrove,NO,,,,
Harvesting/Collecting,Litter,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Litter,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Litter,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Litter,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Litter,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Litter,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Litter,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Litter,Slope Sediment,NO,,,,
Harvesting/Collecting,Litter,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Litter,Shelf Sediment,NO,,,,
Harvesting/Collecting,Litter,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Litter,Shallow Sediment,NO,,,,
Harvesting/Collecting,Litter,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Litter,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Litter,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Litter,Reptiles,NO,,,,
Harvesting/Collecting,Litter,Cephalopods,NO,,,,
Harvesting/Collecting,Litter,Demersal Fish,NO,,,,
Harvesting/Collecting,Litter,Pelagic Fish,NO,,,,
Harvesting/Collecting,Litter,Seabirds,NO,,,,
Harvesting/Collecting,Litter,Marine Mammals,NO,,,,
Harvesting/Collecting,Litter,Littoral Sediment,NO,,,,
Harvesting/Collecting,Litter,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Litter,Saltmarsh,NO,,,,
Harvesting/Collecting,Litter,Mangrove,NO,,,,
Harvesting/Collecting,Noise,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Noise,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Noise,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Noise, Reptiles,NO,,,,
Harvesting/Collecting,Noise,Cephalopods,NO,,,,
Harvesting/Collecting,Noise,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Noise,Demersal Fish,NO,,,,
Harvesting/Collecting,Noise,Pelagic Fish,NO,,,,
Harvesting/Collecting,Noise,Marine Mammals,NO,,,,
Harvesting/Collecting,Noise,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Noise,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Noise,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Noise,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Noise,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Noise,Slope Sediment,NO,,,,
Harvesting/Collecting,Noise,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Noise,Shelf Sediment,NO,,,,
Harvesting/Collecting,Noise,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Noise,Shallow Sediment,NO,,,,
Harvesting/Collecting,Noise,Shallow Rock & Reef,NO,,,,
Harvesting/Collecting,Noise,Littoral Sediment,NO,,,,
Harvesting/Collecting,Noise,Littoral Rock & Reef,NO,,,,
Harvesting/Collecting,Noise,Seabirds,NO,,,,
Harvesting/Collecting,Noise,Saltmarsh,NO,,,,
Harvesting/Collecting,Noise,Mangrove,NO,,,,
Harvesting/Collecting,Non-living Resources,Demersal Elasmo,NO,,,,
Harvesting/Collecting,Non-living Resources,Pelagic Elasmo,NO,,,,
Harvesting/Collecting,Non-living Resources,Deep Sea Elasmo,NO,,,,
Harvesting/Collecting,Non-living Resources, Reptiles,NO,,,,
Harvesting/Collecting,Non-living Resources,Cephalopods,NO,,,,
Harvesting/Collecting,Non-living Resources,Deep Sea Fish,NO,,,,
Harvesting/Collecting,Non-living Resources,Demersal Fish,NO,,,,
Harvesting/Collecting,Non-living Resources,Pelagic Fish,NO,,,,
Harvesting/Collecting,Non-living Resources,Seabirds,NO,,,,
Harvesting/Collecting,Non-living Resources,Marine Mammals,NO,,,,
Harvesting/Collecting,Non-living Resources,Oceanic Pelagic,NO,,,,
Harvesting/Collecting,Non-living Resources,Shelf Pelagic,NO,,,,
Harvesting/Collecting,Non-living Resources,Coastal Pelagic,NO,,,,
Harvesting/Collecting,Non-living Resources,Deep Sea Sediment,NO,,,,
Harvesting/Collecting,Non-living Resources,Deep Sea Rock & Reef,NO,,,,
Harvesting/Collecting,Non-living Resources,Slope Sediment,NO,,,,
Harvesting/Collecting,Non-living Resources,Slope Rock & Reef,NO,,,,
Harvesting/Collecting,Non-living Resources,Shelf Sediment,NO,,,,
Harvesting/Collecting,Non-living Resources,Shelf Rock & Reef,NO,,,,
Harvesting/Collecting,Non-living Resources,Shallow Sediment,NO,,,,
Harvesting/Collecting,Non-living Resources,Shallow Rock & Reef,NO,,,,
